path_wav	segments
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSAH0/SX344.WAV	"[{""start"": 2214, ""end"": 30760}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSAH0/SX434.WAV	"[{""start"": 4929, ""end"": 39320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSJK1/SI1025.WAV	"[{""start"": 2116, ""end"": 47800}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSJK1/SI2285.WAV	"[{""start"": 2160, ""end"": 29720}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSJK1/SI696.WAV	"[{""start"": 2320, ""end"": 54565}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSJK1/SX35.WAV	"[{""start"": 3000, ""end"": 34680}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSJK1/SX395.WAV	"[{""start"": 1080, ""end"": 41219}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSMA0/SA1.WAV	"[{""start"": 2223, ""end"": 55071}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSMA0/SA2.WAV	"[{""start"": 2170, ""end"": 39980}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSMA0/SI1621.WAV	"[{""start"": 1947, ""end"": 23185}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSMA0/SX181.WAV	"[{""start"": 2261, ""end"": 54920}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSMA0/SX271.WAV	"[{""start"": 2080, ""end"": 41200}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSMA0/SX361.WAV	"[{""start"": 2320, ""end"": 40299}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FTBR0/SA1.WAV	"[{""start"": 4160, ""end"": 52760}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FTBR0/SI921.WAV	"[{""start"": 2161, ""end"": 64838}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FTBR0/SX111.WAV	"[{""start"": 2120, ""end"": 38323}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FTBR0/SX201.WAV	"[{""start"": 1960, ""end"": 45409}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FTBR0/SX21.WAV	"[{""start"": 4000, ""end"": 33080}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVFB0/SA1.WAV	"[{""start"": 2170, ""end"": 38760}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVFB0/SA2.WAV	"[{""start"": 2250, ""end"": 33743}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVFB0/SI1032.WAV	"[{""start"": 2161, ""end"": 39018}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVFB0/SI1510.WAV	"[{""start"": 2199, ""end"": 62650}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVFB0/SX132.WAV	"[{""start"": 1955, ""end"": 37360}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVFB0/SX312.WAV	"[{""start"": 2190, ""end"": 56121}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVFB0/SX402.WAV	"[{""start"": 2240, ""end"": 33400}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVFB0/SX42.WAV	"[{""start"": 2440, ""end"": 28280}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVMH0/SA2.WAV	"[{""start"": 2200, ""end"": 38860}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVMH0/SI1466.WAV	"[{""start"": 8920, ""end"": 64396}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVMH0/SI2096.WAV	"[{""start"": 2320, ""end"": 41445}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVMH0/SX206.WAV	"[{""start"": 2240, ""end"": 43890}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FVMH0/SX296.WAV	"[{""start"": 2230, ""end"": 34060}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MCPM0/SI1824.WAV	"[{""start"": 2142, ""end"": 64198}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MCPM0/SX24.WAV	"[{""start"": 2264, ""end"": 31320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MCPM0/SX384.WAV	"[{""start"": 2222, ""end"": 29033}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDAC0/SA1.WAV	"[{""start"": 2440, ""end"": 47376}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDAC0/SA2.WAV	"[{""start"": 3960, ""end"": 39770}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDAC0/SI1261.WAV	"[{""start"": 1960, ""end"": 42580}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDAC0/SI1837.WAV	"[{""start"": 2120, ""end"": 33720}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDAC0/SX91.WAV	"[{""start"": 1959, ""end"": 33960}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDPK0/SI1053.WAV	"[{""start"": 17542, ""end"": 50305}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDPK0/SI1683.WAV	"[{""start"": 2120, ""end"": 29476}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDPK0/SX153.WAV	"[{""start"": 2571, ""end"": 44830}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDPK0/SX243.WAV	"[{""start"": 3879, ""end"": 41363}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MEDR0/SA2.WAV	"[{""start"": 2189, ""end"": 35860}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MEDR0/SI744.WAV	"[{""start"": 2230, ""end"": 58140}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MEDR0/SX114.WAV	"[{""start"": 2120, ""end"": 36386}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MEDR0/SX204.WAV	"[{""start"": 2360, ""end"": 32860}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MEDR0/SX24.WAV	"[{""start"": 2680, ""end"": 31707}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MEDR0/SX294.WAV	"[{""start"": 2620, ""end"": 29827}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MGRL0/SI2127.WAV	"[{""start"": 2077, ""end"": 29994}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MGRL0/SI867.WAV	"[{""start"": 2167, ""end"": 57094}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MGRL0/SX237.WAV	"[{""start"": 500, ""end"": 17712}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MGRL0/SX327.WAV	"[{""start"": 16731, ""end"": 79510}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MGRL0/SX57.WAV	"[{""start"": 2250, ""end"": 30090}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MJEB1/SI2097.WAV	"[{""start"": 5200, ""end"": 49473}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MJEB1/SX117.WAV	"[{""start"": 3268, ""end"": 37160}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MJWT0/SX121.WAV	"[{""start"": 3270, ""end"": 46189}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MJWT0/SX211.WAV	"[{""start"": 3040, ""end"": 39560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MJWT0/SX391.WAV	"[{""start"": 3050, ""end"": 34530}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLS0/SA1.WAV	"[{""start"": 3370, ""end"": 57480}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLS0/SI1437.WAV	"[{""start"": 2173, ""end"": 87589}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLS0/SI1533.WAV	"[{""start"": 2120, ""end"": 28490}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLS0/SI2067.WAV	"[{""start"": 3200, ""end"": 65550}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLS0/SX357.WAV	"[{""start"": 2200, ""end"": 56660}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLW0/SA1.WAV	"[{""start"": 2116, ""end"": 48652}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLW0/SA2.WAV	"[{""start"": 2141, ""end"": 42100}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLW0/SI1844.WAV	"[{""start"": 1474, ""end"": 23024}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLW0/SX131.WAV	"[{""start"": 2109, ""end"": 38620}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLW0/SX401.WAV	"[{""start"": 2218, ""end"": 46114}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLW0/SX41.WAV	"[{""start"": 2039, ""end"": 53801}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMGG0/SA1.WAV	"[{""start"": 2422, ""end"": 51480}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMGG0/SA2.WAV	"[{""start"": 4222, ""end"": 39687}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMGG0/SI2339.WAV	"[{""start"": 4100, ""end"": 34715}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMGG0/SX269.WAV	"[{""start"": 2173, ""end"": 30970}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMGG0/SX359.WAV	"[{""start"": 2007, ""end"": 52040}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMGG0/SX449.WAV	"[{""start"": 5042, ""end"": 54760}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMGG0/SX89.WAV	"[{""start"": 2040, ""end"": 35214}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMRP0/SA1.WAV	"[{""start"": 7926, ""end"": 57790}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMRP0/SA2.WAV	"[{""start"": 20310, ""end"": 59260}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMRP0/SI717.WAV	"[{""start"": 10234, ""end"": 34840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMRP0/SX144.WAV	"[{""start"": 10400, ""end"": 47780}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMRP0/SX234.WAV	"[{""start"": 9640, ""end"": 53391}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMRP0/SX324.WAV	"[{""start"": 9680, ""end"": 71720}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MMRP0/SX54.WAV	"[{""start"": 12632, ""end"": 60545}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPGH0/SI675.WAV	"[{""start"": 2220, ""end"": 63567}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPGH0/SI924.WAV	"[{""start"": 1729, ""end"": 34850}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPGH0/SX24.WAV	"[{""start"": 1240, ""end"": 24146}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPGH0/SX294.WAV	"[{""start"": 2310, ""end"": 30700}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPGR0/SA1.WAV	"[{""start"": 2440, ""end"": 43640}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPGR0/SI1410.WAV	"[{""start"": 2400, ""end"": 64580}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPGR0/SI2040.WAV	"[{""start"": 2238, ""end"": 21080}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPGR0/SX240.WAV	"[{""start"": 2040, ""end"": 38650}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPSW0/SA1.WAV	"[{""start"": 2520, ""end"": 38605}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPSW0/SI1697.WAV	"[{""start"": 2052, ""end"": 36760}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPSW0/SX77.WAV	"[{""start"": 2260, ""end"": 37360}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRAI0/SI1954.WAV	"[{""start"": 1872, ""end"": 20440}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRAI0/SI2052.WAV	"[{""start"": 2424, ""end"": 69013}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRAI0/SI792.WAV	"[{""start"": 2200, ""end"": 71600}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRAI0/SX252.WAV	"[{""start"": 2280, ""end"": 37560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRAI0/SX432.WAV	"[{""start"": 2280, ""end"": 64170}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRAI0/SX72.WAV	"[{""start"": 2210, ""end"": 31645}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRCG0/SI798.WAV	"[{""start"": 2160, ""end"": 51270}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRCG0/SX258.WAV	"[{""start"": 3509, ""end"": 45249}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRCG0/SX348.WAV	"[{""start"": 2880, ""end"": 53681}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRCG0/SX438.WAV	"[{""start"": 3050, ""end"": 67654}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRCG0/SX78.WAV	"[{""start"": 2240, ""end"": 36637}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRDD0/SA2.WAV	"[{""start"": 2148, ""end"": 39620}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRDD0/SI1050.WAV	"[{""start"": 2270, ""end"": 60435}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRDD0/SX150.WAV	"[{""start"": 2103, ""end"": 31340}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRDD0/SX240.WAV	"[{""start"": 2244, ""end"": 42210}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRDD0/SX277.WAV	"[{""start"": 2148, ""end"": 33560}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRDD0/SX60.WAV	"[{""start"": 2218, ""end"": 51452}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRSO0/SA1.WAV	"[{""start"": 2667, ""end"": 57425}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRSO0/SA2.WAV	"[{""start"": 3366, ""end"": 50200}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRSO0/SI1206.WAV	"[{""start"": 2040, ""end"": 87240}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRSO0/SI1659.WAV	"[{""start"": 2170, ""end"": 58940}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRSO0/SX309.WAV	"[{""start"": 1960, ""end"": 60750}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRWS0/SI1102.WAV	"[{""start"": 2040, ""end"": 65880}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRWS0/SI1732.WAV	"[{""start"": 1840, ""end"": 25880}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRWS0/SX112.WAV	"[{""start"": 2040, ""end"": 40280}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRWS0/SX202.WAV	"[{""start"": 2280, ""end"": 21500}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRWS0/SX292.WAV	"[{""start"": 1960, ""end"": 49080}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRWS0/SX382.WAV	"[{""start"": 2360, ""end"": 42234}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTJS0/SA1.WAV	"[{""start"": 2214, ""end"": 47088}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTJS0/SA2.WAV	"[{""start"": 11028, ""end"": 48763}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTJS0/SI1822.WAV	"[{""start"": 2255, ""end"": 78920}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTJS0/SX292.WAV	"[{""start"": 2360, ""end"": 57270}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTJS0/SX382.WAV	"[{""start"": 12430, ""end"": 54206}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTPF0/SA2.WAV	"[{""start"": 2040, ""end"": 31340}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTPF0/SI1235.WAV	"[{""start"": 2360, ""end"": 49973}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTPF0/SX155.WAV	"[{""start"": 2040, ""end"": 37723}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTPF0/SX245.WAV	"[{""start"": 23560, ""end"": 51127}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTPF0/SX335.WAV	"[{""start"": 2040, ""end"": 59640}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTPF0/SX425.WAV	"[{""start"": 2130, ""end"": 24760}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTRR0/SI1548.WAV	"[{""start"": 2880, ""end"": 35871}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTRR0/SI918.WAV	"[{""start"": 1943, ""end"": 64018}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTRR0/SX198.WAV	"[{""start"": 2231, ""end"": 39160}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTRR0/SX288.WAV	"[{""start"": 2200, ""end"": 51400}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MTRR0/SX378.WAV	"[{""start"": 3400, ""end"": 53480}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAD0/SI1062.WAV	"[{""start"": 3289, ""end"": 49080}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAD0/SI1749.WAV	"[{""start"": 2289, ""end"": 16040}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAD0/SX162.WAV	"[{""start"": 2120, ""end"": 35320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAD0/SX342.WAV	"[{""start"": 2150, ""end"": 36320}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAD0/SX432.WAV	"[{""start"": 2270, ""end"": 51200}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAD0/SX72.WAV	"[{""start"": 2230, ""end"": 20360}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAR0/SA1.WAV	"[{""start"": 2340, ""end"": 54520}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAR0/SI1675.WAV	"[{""start"": 2150, ""end"": 42860}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAR0/SI2305.WAV	"[{""start"": 2120, ""end"": 35025}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAR0/SX235.WAV	"[{""start"": 2120, ""end"": 41221}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAR0/SX415.WAV	"[{""start"": 2173, ""end"": 36840}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAR0/SX55.WAV	"[{""start"": 2160, ""end"": 50880}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FAEM0/SA2.WAV	"[{""start"": 2250, ""end"": 43400}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FAEM0/SI2022.WAV	"[{""start"": 9859, ""end"": 33480}]"
/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FAEM0/SX132.WAV	"[{""start"": 2150, ""end"": 43822}]"
